플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
평택기지본부,저장부문 21탱크,000000000014031316,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031317,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031318,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031319,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031320,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031321,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031322,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031323,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031324,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031325,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031326,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031327,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031328,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031329,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031330,,,,76536,,C
평택기지본부,저장부문 21탱크,000000000014031331,,,,76536,,C
평택기지본부,저장부문 22탱크,000000000014031518,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031519,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031520,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031521,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031522,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031523,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031524,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031525,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031526,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031527,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031528,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031529,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031530,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031531,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031532,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031533,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031534,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031535,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031536,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031537,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031538,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031539,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031540,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031541,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031542,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031543,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031544,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031545,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031546,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031547,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031548,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031549,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031550,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031551,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031552,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031553,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031554,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031555,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031556,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031557,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031558,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031559,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031560,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031561,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031562,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031563,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031564,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031565,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031566,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031567,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031568,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031569,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031570,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031571,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031572,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031573,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031574,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031575,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031576,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031577,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031578,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031579,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031580,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031581,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031582,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031583,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031584,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031585,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031586,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031587,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031588,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031589,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031590,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031591,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031592,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031593,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031594,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031595,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031596,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031597,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031598,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031599,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031600,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031601,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031602,,,,68496,,C
평택기지본부,저장부문 22탱크,000000000014031603,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031856,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031857,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031858,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031859,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031860,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031861,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031862,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031863,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031864,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031865,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031866,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031867,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031868,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031869,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031870,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031871,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031872,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031873,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031874,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031875,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031876,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031877,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031878,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031879,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031880,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031881,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031882,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031883,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031884,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031885,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031886,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031887,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031888,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031889,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031890,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031891,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031892,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031893,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031894,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031895,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031896,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031897,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031898,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031899,오동작/계기불량/작동불량,설정값불량/점검불량,교정/조정/재설정 작업,14607,4962,F
평택기지본부,저장부문 23탱크,000000000014031899,,,,53568,,C
평택기지본부,저장부문 23탱크,000000000014031900,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031901,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031902,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031903,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031904,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031905,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031906,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031907,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031908,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031909,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031910,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031911,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031912,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031913,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031914,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031915,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031916,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031917,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031918,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031919,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031920,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031921,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031922,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031923,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031924,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031925,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031926,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031927,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031928,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031929,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031930,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031931,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031932,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031933,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031934,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031935,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031936,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031937,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031938,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031939,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031940,,,,68496,,C
평택기지본부,저장부문 23탱크,000000000014031941,,,,68496,,C
평택기지본부,2공장 BOG 압축기,000000000014034319,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034320,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034321,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034322,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034323,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034324,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034325,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034326,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034327,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034328,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034329,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034330,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034331,,,,78744,,C
평택기지본부,2공장 BOG 압축기,000000000014034332,,,,78744,,C
평택기지본부,공통 HP 압축기,000000000014034823,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034824,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034825,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034826,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034827,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034828,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034829,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034830,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034831,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034832,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034833,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034834,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034835,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034836,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034837,,,,75816,,C
평택기지본부,공통 HP 압축기,000000000014034838,,,,75816,,C
평택기지본부,저장부문 20탱크,000000000014035302,,,,74352,,C
평택기지본부,저장부문 20탱크,000000000014035303,,,,74352,,C
평택기지본부,저장부문 20탱크,000000000014035304,,,,74352,,C
평택기지본부,저장부문 20탱크,000000000014035305,,,,74352,,C
평택기지본부,저장부문 20탱크,000000000014035306,,,,74352,,C
평택기지본부,저장부문 20탱크,000000000014035307,,,,74352,,C
평택기지본부,저장부문 20탱크,000000000014035308,,,,74352,,C
평택기지본부,저장부문 20탱크,000000000014035309,,,,74352,,C
평택기지본부,저장부문 20탱크,000000000014035310,,,,74352,,C
평택기지본부,저장부문 21탱크,000000000014035324,,,,74352,,C
평택기지본부,저장부문 21탱크,000000000014035325,,,,74352,,C
평택기지본부,저장부문 21탱크,000000000014035326,,,,74352,,C
평택기지본부,저장부문 21탱크,000000000014035327,,,,74352,,C
평택기지본부,저장부문 21탱크,000000000014035328,,,,74352,,C
평택기지본부,저장부문 21탱크,000000000014035329,,,,74352,,C
평택기지본부,저장부문 21탱크,000000000014035330,,,,74352,,C
평택기지본부,저장부문 21탱크,000000000014035331,,,,74352,,C
평택기지본부,저장부문 21탱크,000000000014035332,,,,74352,,C
평택기지본부,1공장 2차펌프,000000000014050057,,,,49272,,C
평택기지본부,1공장 해수가열기,000000000014050450,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050451,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050452,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050453,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050454,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050455,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050456,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050457,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050466,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050467,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050468,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050469,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050470,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050471,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050472,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050473,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050474,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050475,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050476,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050477,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050478,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050479,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050480,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050481,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050482,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050483,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050484,,,,56064,,C
평택기지본부,1공장 해수가열기,000000000014050485,,,,56064,,C
평택기지본부,2공장 2차펌프,000000000014051554,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051555,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051556,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051557,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051558,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051559,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051560,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051561,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051562,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051563,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051564,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051565,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051566,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051567,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051568,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051569,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051570,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051571,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051572,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051573,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051574,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051575,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051576,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051577,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051578,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051579,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051580,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051581,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051582,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051583,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051584,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051585,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051586,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051587,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051588,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051589,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051590,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051591,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051592,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051593,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051594,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051595,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051596,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051597,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051598,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051599,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051600,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051601,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051602,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051603,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051679,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051680,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051681,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051682,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051683,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051684,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051685,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051686,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051687,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051688,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051689,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051690,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051691,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051692,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051693,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051694,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051695,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051696,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051697,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051698,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051699,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051700,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051701,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051702,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051703,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051704,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051705,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051706,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051707,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051708,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051709,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051710,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051711,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051712,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051713,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051714,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051715,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051716,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051717,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051718,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051719,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051720,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051721,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051722,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051723,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051724,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051725,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051726,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051727,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051728,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051729,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051730,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051731,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051732,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051733,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051734,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051735,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051736,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051737,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051738,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051739,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051740,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051741,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051742,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051743,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051744,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051745,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051746,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051747,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051748,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051749,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051750,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051751,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051752,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051753,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051754,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051755,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051756,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051757,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051758,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051759,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051760,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051761,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051762,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051763,,,,47304,,C
평택기지본부,공통 계량설비,000000000014051769,,,,47304,,C
평택기지본부,공통 계량설비,000000000014051770,,,,47304,,C
평택기지본부,공통 계량설비,000000000014051771,,,,47304,,C
평택기지본부,2공장 Drain 설비,000000000014051772,,,,47304,,C
평택기지본부,2공장 Drain 설비,000000000014051773,,,,47304,,C
평택기지본부,2공장 Drain 설비,000000000014051774,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051776,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051777,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051778,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051779,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051780,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051781,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051782,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051783,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051784,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051785,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051786,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051787,,,,47304,,C
평택기지본부,2공장 2차펌프,000000000014051788,,,,47304,,C
