플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
인천지역본부,송현BV,000000000024003784,,,,87528,,C
인천지역본부,송현BV,000000000024003785,,,,87528,,C
인천지역본부,송현BV,000000000024003786,정지(Trip)/기동불량/전원불량,노후/장기사용,부품/자재 교체,66998,147,F
인천지역본부,송현BV,000000000024003786,,,,20136,,C
인천지역본부,송현BV,000000000024003789,,,,87528,,C
인천지역본부,송현BV,000000000024003790,,,,87528,,C
서울지역본부,교하GS,000000000024003804,,,,92592,,C
서울지역본부,교하GS,000000000024003806,,,,94824,,C
서울지역본부,교하GS,000000000024003807,,,,84576,,C
서울지역본부,교하GS,000000000024003808,,,,84576,,C
서울지역본부,교하GS,000000000024003809,,,,94824,,C
서울지역본부,교하GS,000000000024003810,,,,94824,,C
서울지역본부,교하GS,000000000024003812,,,,94824,,C
서울지역본부,교하GS,000000000024003813,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,48734,24,F
서울지역본부,교하GS,000000000024003813,,,,48120,,C
서울지역본부,교하GS,000000000024003816,,,,92592,,C
서울지역본부,교하GS,000000000024003817,,,,83088,,C
서울지역본부,교하GS,000000000024003818,,,,64800,,C
서울지역본부,교하GS,000000000024003819,,,,64800,,C
서울지역본부,교하GS,000000000024003820,,,,64800,,C
서울지역본부,교하GS,000000000024003821,,,,64800,,C
서울지역본부,대원BV,000000000024003829,,,,94824,,C
서울지역본부,대원BV,000000000024003830,,,,94824,,C
서울지역본부,대원BV,000000000024003831,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,24352,280,F
서울지역본부,대원BV,000000000024003831,,,,70152,,C
서울지역본부,대원BV,000000000024003832,,,,94824,,C
서울지역본부,대원BV,000000000024003833,,,,94824,,C
서울지역본부,대원BV,000000000024003837,,,,92592,,C
서울지역본부,대원BV,000000000024003838,,,,84552,,C
서울지역본부,대원BV,000000000024003839,,,,64800,,C
서울지역본부,대원BV,000000000024003840,,,,64800,,C
서울지역본부,대원BV,000000000024003841,,,,84552,,C
서울지역본부,대원BV,000000000024003845,,,,91128,,C
대구경북지역본부,청리VS,000000000024003875,,,,76464,,C
대구경북지역본부,감문VS,000000000024003889,,,,86760,,C
대구경북지역본부,감문VS,000000000024003890,,,,86760,,C
대구경북지역본부,감문VS,000000000024003891,,,,86760,,C
대구경북지역본부,감문VS,000000000024003892,,,,86760,,C
대구경북지역본부,감문VS,000000000024003893,,,,86760,,C
대구경북지역본부,감문VS,000000000024003895,,,,86760,,C
대구경북지역본부,감문VS,000000000024003896,,,,86760,,C
대구경북지역본부,감문VS,000000000024003897,,,,86760,,C
대구경북지역본부,공성BV,000000000024003898,,,,86760,,C
대구경북지역본부,공성BV,000000000024003899,,,,86760,,C
대구경북지역본부,공성BV,000000000024003900,,,,86760,,C
대구경북지역본부,공성BV,000000000024003901,,,,86760,,C
대구경북지역본부,공성BV,000000000024003902,,,,86760,,C
대구경북지역본부,공성BV,000000000024003904,,,,86760,,C
대구경북지역본부,공성BV,000000000024003905,,,,86760,,C
대구경북지역본부,공성BV,000000000024003906,,,,86760,,C
대구경북지역본부,청리VS,000000000024003907,,,,86760,,C
대구경북지역본부,청리VS,000000000024003908,,,,86760,,C
대구경북지역본부,청리VS,000000000024003909,,,,86760,,C
대구경북지역본부,청리VS,000000000024003910,,,,86760,,C
대구경북지역본부,청리VS,000000000024003911,,,,86760,,C
대구경북지역본부,청리VS,000000000024003913,,,,86760,,C
대구경북지역본부,청리VS,000000000024003914,,,,86760,,C
대구경북지역본부,청리VS,000000000024003915,,,,86760,,C
대구경북지역본부,감문VS,000000000024003918,,,,87264,,C
대구경북지역본부,감문VS,000000000024003919,,,,87264,,C
대구경북지역본부,공성BV,000000000024003922,,,,87264,,C
대구경북지역본부,공성BV,000000000024003923,,,,87648,,C
대구경북지역본부,청리VS,000000000024003926,,,,87264,,C
대구경북지역본부,청리VS,000000000024003927,,,,87648,,C
인천지역본부,서원창GS,000000000024003945,,,,30216,,C
인천지역본부,서원창GS,000000000024003947,과열/발열/열화/과부하 ,노후/장기사용,부품/자재 교체,77962,166,F
인천지역본부,서원창GS,000000000024003947,,,,7200,,C
인천지역본부,서원창GS,000000000024003948,,,,85320,,C
인천지역본부,서원창GS,000000000024003950,오동작/계기불량/작동불량,직접입력,밀봉/조임 작업,52593,2041,F
인천지역본부,서원창GS,000000000024003950,,,,30528,,C
인천지역본부,서원창GS,000000000024003951,오동작/계기불량/작동불량,직접입력,직접입력,45041,376,F
인천지역본부,서원창GS,000000000024003951,,,,39912,,C
인천지역본부,서원창GS,000000000024003952,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,41052,172,F
인천지역본부,서원창GS,000000000024003952,,,,43920,,C
인천지역본부,서원창GS,000000000024003953,,,,85320,,C
인천지역본부,서원창GS,000000000024003955,전송/통신 불량,S/W 오류,운전교육,43861,75,F
인천지역본부,서원창GS,000000000024003955,,,,41136,,C
인천지역본부,서원창GS,000000000024003956,,,,85320,,C
인천지역본부,서원창GS,000000000024003957,,,,85320,,C
인천지역본부,서원창GS,000000000024003961,이완/풀림/탈락,노후/장기사용,보강/개조/추가설치,52330,772,F
인천지역본부,서원창GS,000000000024003961,,,,32112,,C
인천지역본부,서원창GS,000000000024003962,,,,90360,,C
인천지역본부,서원창GS,000000000024003963,,,,90360,,C
인천지역본부,서원창GS,000000000024003964,,,,90360,,C
인천지역본부,서원창GS,000000000024003965,,,,90360,,C
인천지역본부,서원창GS,000000000024003966,,,,90360,,C
인천지역본부,서원창GS,000000000024003968,,,,85320,,C
인천지역본부,서원창GS,000000000024003969,,,,85320,,C
부산경남지역본부,울산GS,000000000024003974,,,,2640,,C
대구경북지역본부,중리GS,000000000024003979,,,,83472,,C
대구경북지역본부,동김천GS,000000000024004005,,,,84600,,C
대구경북지역본부,동김천GS,000000000024004006,,,,84600,,C
서울지역본부,독산VS,000000000024004106,,,,83256,,C
서울지역본부,독산VS,000000000024004107,,,,83256,,C
서울지역본부,독산VS,000000000024004108,,,,83256,,C
서울지역본부,독산VS,000000000024004109,,,,83256,,C
서울지역본부,독산VS,000000000024004110,,,,83256,,C
서울지역본부,독산VS,000000000024004112,,,,83256,,C
서울지역본부,남양주GS,000000000024004136,,,,85944,,C
서울지역본부,남양주GS,000000000024004137,,,,85944,,C
서울지역본부,남양주GS,000000000024004138,,,,85152,,C
서울지역본부,남양주GS,000000000024004139,,,,85152,,C
대전충청지역본부,제원GS,000000000024004166,,,,80712,,C
대전충청지역본부,천안GS,000000000024004170,,,,94560,,C
대전충청지역본부,매천GS,000000000024004213,,,,78264,,C
대전충청지역본부,매천GS,000000000024004215,,,,78264,,C
대전충청지역본부,매천GS,000000000024004216,,,,78264,,C
대전충청지역본부,매천GS,000000000024004217,,,,78264,,C
대전충청지역본부,매천GS,000000000024004218,,,,78264,,C
대전충청지역본부,매천GS,000000000024004222,,,,78264,,C
대전충청지역본부,매천GS,000000000024004223,,,,78264,,C
대전충청지역본부,매천GS,000000000024004224,,,,78264,,C
대전충청지역본부,매천GS,000000000024004225,,,,78264,,C
대전충청지역본부,매천GS,000000000024004226,,,,78264,,C
대전충청지역본부,천안GS,000000000024004227,,,,75816,,C
광주전남지역본부,장성GS,000000000024004241,,,,75408,,C
광주전남지역본부,장성GS,000000000024004243,,,,75408,,C
광주전남지역본부,장성GS,000000000024004244,,,,75408,,C
광주전남지역본부,장성GS,000000000024004245,,,,75408,,C
광주전남지역본부,장성GS,000000000024004246,,,,75408,,C
대전충청지역본부,천안GS,000000000024004247,,,,75816,,C
대전충청지역본부,청주GS,000000000024004248,,,,78264,,C
대전충청지역본부,청주GS,000000000024004249,,,,78264,,C
대전충청지역본부,청주GS,000000000024004250,,,,78264,,C
부산경남지역본부,통영GS,000000000024005204,,,,67008,,C
부산경남지역본부,함안VS,000000000024005207,,,,78000,,C
부산경남지역본부,군북GS,000000000024005208,,,,53160,,C
부산경남지역본부,진주VS,000000000024005209,,,,78000,,C
부산경남지역본부,구만BV,000000000024005210,,,,78000,,C
강원지역본부,횡성GS,000000000024005213,,,,83088,,C
강원지역본부,봉양BV,000000000024005224,,,,88224,,C
강원지역본부,봉양BV,000000000024005225,,,,88224,,C
강원지역본부,봉양BV,000000000024005226,,,,88224,,C
강원지역본부,봉양BV,000000000024005227,,,,88224,,C
강원지역본부,봉양BV,000000000024005228,,,,88224,,C
강원지역본부,봉양BV,000000000024005229,,,,88224,,C
강원지역본부,봉양BV,000000000024005230,,,,88224,,C
강원지역본부,무도VS,000000000024005240,,,,88224,,C
강원지역본부,무도VS,000000000024005241,,,,88224,,C
강원지역본부,무도VS,000000000024005242,,,,88224,,C
강원지역본부,무도VS,000000000024005243,,,,88224,,C
강원지역본부,무도VS,000000000024005244,,,,88224,,C
강원지역본부,무도VS,000000000024005245,,,,88224,,C
강원지역본부,무도VS,000000000024005246,,,,88224,,C
강원지역본부,담대VS,000000000024005256,,,,88224,,C
강원지역본부,담대VS,000000000024005257,,,,88224,,C
강원지역본부,담대VS,000000000024005258,,,,88224,,C
강원지역본부,담대VS,000000000024005259,,,,88224,,C
강원지역본부,담대VS,000000000024005260,,,,88224,,C
강원지역본부,담대VS,000000000024005261,,,,88224,,C
강원지역본부,담대VS,000000000024005262,,,,88224,,C
강원지역본부,방절BV,000000000024005272,,,,88224,,C
강원지역본부,방절BV,000000000024005273,,,,88224,,C
강원지역본부,방절BV,000000000024005274,,,,88224,,C
강원지역본부,방절BV,000000000024005275,,,,88224,,C
강원지역본부,방절BV,000000000024005276,,,,88224,,C
강원지역본부,방절BV,000000000024005277,,,,88224,,C
강원지역본부,영월GS,000000000024005285,,,,54984,,C
강원지역본부,영월GS,000000000024005289,,,,88224,,C
강원지역본부,영월GS,000000000024005290,,,,88224,,C
강원지역본부,영월GS,000000000024005291,,,,88224,,C
강원지역본부,영월GS,000000000024005292,,,,88224,,C
강원지역본부,영월GS,000000000024005293,,,,88224,,C
강원지역본부,영월GS,000000000024005294,,,,88224,,C
대구경북지역본부,상주GS,000000000024005328,,,,55920,,C
대구경북지역본부,상주GS,000000000024005336,,,,78504,,C
대구경북지역본부,상주GS,000000000024005337,,,,77304,,C
대구경북지역본부,상주GS,000000000024005338,,,,77304,,C
대구경북지역본부,상주GS,000000000024005339,,,,77304,,C
대구경북지역본부,상주GS,000000000024005340,,,,77304,,C
대구경북지역본부,상주GS,000000000024005341,,,,77304,,C
대구경북지역본부,상주GS,000000000024005342,,,,77592,,C
광주전남지역본부,월출VS,000000000024005348,,,,83592,,C
대구경북지역본부,풍양BV,000000000024005394,,,,69984,,C
대구경북지역본부,풍양BV,000000000024005395,,,,70656,,C
대구경북지역본부,풍양BV,000000000024005396,,,,70656,,C
대구경북지역본부,풍양BV,000000000024005397,,,,70656,,C
대구경북지역본부,풍양BV,000000000024005398,,,,70656,,C
대구경북지역본부,지보VS,000000000024005411,,,,69984,,C
대구경북지역본부,지보VS,000000000024005412,,,,70656,,C
대구경북지역본부,지보VS,000000000024005413,,,,70656,,C
대구경북지역본부,지보VS,000000000024005414,,,,70656,,C
대구경북지역본부,지보VS,000000000024005415,,,,70656,,C
대구경북지역본부,상리BV,000000000024005424,,,,69984,,C
대구경북지역본부,상리BV,000000000024005425,,,,70656,,C
대구경북지역본부,상리BV,000000000024005426,,,,70656,,C
대구경북지역본부,상리BV,000000000024005427,,,,70656,,C
대구경북지역본부,상리BV,000000000024005428,,,,70656,,C
대구경북지역본부,안동VS,000000000024005441,,,,69984,,C
대구경북지역본부,안동VS,000000000024005442,,,,70656,,C
대구경북지역본부,안동VS,000000000024005443,,,,70656,,C
대구경북지역본부,안동VS,000000000024005444,,,,70656,,C
대구경북지역본부,서안동GS,000000000024005458,,,,69984,,C
대구경북지역본부,서안동GS,000000000024005459,,,,70656,,C
대구경북지역본부,서안동GS,000000000024005460,,,,70656,,C
대구경북지역본부,서안동GS,000000000024005461,,,,70656,,C
대구경북지역본부,서안동GS,000000000024005462,,,,70656,,C
대구경북지역본부,서안동GS,000000000024005463,,,,70656,,C
대구경북지역본부,서안동GS,000000000024005464,,,,70656,,C
광주전남지역본부,고창VS,000000000024005471,,,,78264,,C
광주전남지역본부,고창VS,000000000024005472,,,,78264,,C
광주전남지역본부,고창VS,000000000024005475,,,,78264,,C
광주전남지역본부,고창VS,000000000024005476,,,,65544,,C
광주전남지역본부,고창VS,000000000024005477,,,,65544,,C
광주전남지역본부,고창VS,000000000024005478,,,,65544,,C
광주전남지역본부,용정BV,000000000024005492,,,,67272,,C
광주전남지역본부,용정BV,000000000024005493,,,,67272,,C
광주전남지역본부,용정BV,000000000024005494,,,,67272,,C
광주전남지역본부,용정BV,000000000024005495,,,,67272,,C
광주전남지역본부,삼계VS,000000000024005502,,,,78264,,C
광주전남지역본부,삼계VS,000000000024005503,,,,78264,,C
광주전남지역본부,삼계VS,000000000024005506,,,,78264,,C
광주전남지역본부,삼계VS,000000000024005507,,,,78264,,C
광주전남지역본부,삼계VS,000000000024005508,,,,78264,,C
광주전남지역본부,삼계VS,000000000024005509,,,,78264,,C
광주전남지역본부,부성BV,000000000024005517,,,,66552,,C
광주전남지역본부,부성BV,000000000024005518,,,,66552,,C
광주전남지역본부,부성BV,000000000024005519,,,,66552,,C
광주전남지역본부,부성BV,000000000024005520,,,,66552,,C
광주전남지역본부,영광VS,000000000024005529,,,,66552,,C
광주전남지역본부,영광VS,000000000024005530,,,,66552,,C
광주전남지역본부,영광VS,000000000024005533,,,,66552,,C
광주전남지역본부,영광VS,000000000024005534,,,,66552,,C
광주전남지역본부,영광VS,000000000024005535,,,,66552,,C
광주전남지역본부,영광VS,000000000024005536,,,,66552,,C
광주전남지역본부,무안GS,000000000024005538,,,,6168,,C
광주전남지역본부,무안GS,000000000024005544,,,,69264,,C
광주전남지역본부,무안GS,000000000024005545,,,,69264,,C
광주전남지역본부,무안GS,000000000024005546,,,,69264,,C
광주전남지역본부,무안GS,000000000024005547,,,,69264,,C
광주전남지역본부,무안GS,000000000024005548,,,,69264,,C
광주전남지역본부,무안GS,000000000024005549,,,,69264,,C
경기지역본부,이동BV,000000000024005644,,,,73632,,C
경기지역본부,이동BV,000000000024005645,,,,73632,,C
광주전남지역본부,오계GS,000000000024005650,,,,54672,,C
광주전남지역본부,오계GS,000000000024005654,,,,66312,,C
광주전남지역본부,오계GS,000000000024005655,,,,66312,,C
광주전남지역본부,오계GS,000000000024005656,,,,66312,,C
광주전남지역본부,오계GS,000000000024005657,,,,66312,,C
광주전남지역본부,오계GS,000000000024005670,,,,66312,,C
광주전남지역본부,오계GS,000000000024005671,,,,66312,,C
광주전남지역본부,오계GS,000000000024005672,,,,66312,,C
광주전남지역본부,오계GS,000000000024005673,,,,66312,,C
광주전남지역본부,오계GS,000000000024005674,,,,66312,,C
광주전남지역본부,옥과GS,000000000024005675,전송/통신 불량,설정값불량/점검불량,교정/조정/재설정 작업,10070,217,F
광주전남지역본부,옥과GS,000000000024005675,오동작/계기불량/작동불량,노후/장기사용,교정/조정/재설정 작업,30537,361,F
광주전남지역본부,옥과GS,000000000024005675,오동작/계기불량/작동불량,직접입력,부품/자재 교체,1233,435,F
광주전남지역본부,옥과GS,000000000024005675,,,,8184,,C
광주전남지역본부,옥과GS,000000000024005677,,,,46248,,C
광주전남지역본부,옥과GS,000000000024005684,,,,18720,,C
광주전남지역본부,옥과GS,000000000024005691,,,,66312,,C
광주전남지역본부,옥과GS,000000000024005692,,,,66312,,C
광주전남지역본부,옥과GS,000000000024005693,,,,66312,,C
광주전남지역본부,옥과GS,000000000024005694,,,,66312,,C
광주전남지역본부,옥과GS,000000000024005698,,,,66312,,C
광주전남지역본부,옥과GS,000000000024005699,,,,66312,,C
광주전남지역본부,옥과GS,000000000024005700,,,,66312,,C
광주전남지역본부,옥과GS,000000000024005701,,,,66312,,C
광주전남지역본부,옥과GS,000000000024005702,,,,66312,,C
대전충청지역본부,호탄GS,000000000024005723,오동작/계기불량/작동불량,과부하 (Over Load),부품/자재 교체,1138,244,F
대전충청지역본부,호탄GS,000000000024005723,,,,49536,,C
대전충청지역본부,호탄GS,000000000024005726,,,,66312,,C
대전충청지역본부,호탄GS,000000000024005727,,,,66312,,C
대전충청지역본부,호탄GS,000000000024005728,,,,66312,,C
대전충청지역본부,호탄GS,000000000024005729,,,,66312,,C
대전충청지역본부,호탄GS,000000000024005730,,,,66312,,C
대전충청지역본부,호탄GS,000000000024005733,,,,67032,,C
대전충청지역본부,호탄GS,000000000024005734,,,,67032,,C
대전충청지역본부,호탄GS,000000000024005735,,,,67032,,C
대전충청지역본부,호탄GS,000000000024005736,,,,67032,,C
대전충청지역본부,호탄GS,000000000024005737,,,,67032,,C
대전충청지역본부,호탄GS,000000000024005738,,,,67032,,C
대전충청지역본부,이원VS,000000000024005744,,,,15576,,C
대전충청지역본부,이원VS,000000000024005746,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,43424,338,F
대전충청지역본부,이원VS,000000000024005746,,,,16200,,C
대전충청지역본부,이원VS,000000000024005751,,,,69984,,C
대전충청지역본부,이원VS,000000000024005752,,,,69984,,C
대전충청지역본부,이원VS,000000000024005753,,,,69984,,C
대전충청지역본부,이원VS,000000000024005754,,,,69984,,C
대전충청지역본부,이원VS,000000000024005757,,,,69984,,C
대전충청지역본부,이원VS,000000000024005758,,,,69984,,C
대전충청지역본부,이원VS,000000000024005759,,,,70632,,C
대전충청지역본부,이원VS,000000000024005760,,,,70632,,C
대전충청지역본부,이원VS,000000000024005761,,,,70632,,C
대전충청지역본부,이원VS,000000000024005762,,,,70632,,C
대전충청지역본부,옥천VS,000000000024005772,,,,69984,,C
대전충청지역본부,옥천VS,000000000024005773,,,,69984,,C
대전충청지역본부,옥천VS,000000000024005774,,,,69984,,C
대전충청지역본부,옥천VS,000000000024005775,,,,69984,,C
대전충청지역본부,옥천VS,000000000024005778,,,,69984,,C
대전충청지역본부,옥천VS,000000000024005779,,,,69984,,C
대전충청지역본부,옥천VS,000000000024005780,,,,70632,,C
대전충청지역본부,옥천VS,000000000024005781,,,,70632,,C
대전충청지역본부,옥천VS,000000000024005782,,,,70632,,C
대전충청지역본부,옥천VS,000000000024005783,,,,70632,,C
대전충청지역본부,무주VS,000000000024005799,,,,66312,,C
대전충청지역본부,무주VS,000000000024005800,,,,66312,,C
대전충청지역본부,무주VS,000000000024005801,,,,66312,,C
대전충청지역본부,무주VS,000000000024005802,,,,66312,,C
대전충청지역본부,무주VS,000000000024005805,,,,67032,,C
대전충청지역본부,무주VS,000000000024005806,,,,67032,,C
대전충청지역본부,무주VS,000000000024005807,,,,67032,,C
대전충청지역본부,무주VS,000000000024005808,,,,67032,,C
대전충청지역본부,무주VS,000000000024005809,,,,67032,,C
대전충청지역본부,무주VS,000000000024005810,,,,67032,,C
대전충청지역본부,무주VS,000000000024005811,,,,67032,,C
강원지역본부,감곡BV,000000000024005820,,,,74856,,C
강원지역본부,금왕VS,000000000024005829,,,,74856,,C
강원지역본부,감우BV,000000000024005838,,,,74856,,C
강원지역본부,원남VS,000000000024005849,,,,74856,,C
강원지역본부,괴산VS,000000000024005860,,,,74856,,C
강원지역본부,금성BV,000000000024005869,,,,74856,,C
강원지역본부,매포VS,000000000024005878,,,,74856,,C
강원지역본부,단양VS,000000000024005887,,,,73632,,C
경기지역본부,기흥BV,000000000024005896,,,,73584,,C
경기지역본부,기흥BV,000000000024005897,,,,69240,,C
경기지역본부,서탄BV,000000000024005906,,,,73584,,C
경기지역본부,서탄BV,000000000024005907,,,,69240,,C
경기지역본부,신갈VS,000000000024005916,,,,73584,,C
경기지역본부,신갈VS,000000000024005917,,,,69240,,C
경기지역본부,진위BV,000000000024005918,,,,49632,,C
경기지역본부,진위BV,000000000024005926,,,,73584,,C
경기지역본부,진위BV,000000000024005927,,,,69240,,C
경기지역본부,청북VS,000000000024005936,,,,73584,,C
경기지역본부,청북VS,000000000024005937,,,,69240,,C
경기지역본부,현곡BV,000000000024005946,,,,73584,,C
경기지역본부,현곡BV,000000000024005947,,,,69240,,C
경기지역본부,남사GS,000000000024005961,,,,73632,,C
경기지역본부,남사GS,000000000024005962,,,,73632,,C
경기지역본부,남사GS,000000000024005963,,,,73632,,C
경기지역본부,남사GS,000000000024005966,,,,73632,,C
경기지역본부,남사GS,000000000024005967,,,,73632,,C
경기지역본부,남사GS,000000000024005968,,,,73632,,C
경기지역본부,남사GS,000000000024005969,,,,73632,,C
경기지역본부,남사GS,000000000024005970,,,,73632,,C
경기지역본부,남사GS,000000000024005971,,,,73632,,C
경기지역본부,남사GS,000000000024005972,,,,73632,,C
경기지역본부,남사GS,000000000024005973,,,,73632,,C
경기지역본부,남사GS,000000000024005974,,,,73632,,C
경기지역본부,남사GS,000000000024005975,,,,73632,,C
경기지역본부,남사GS,000000000024005976,,,,73632,,C
경기지역본부,남사GS,000000000024005977,,,,73632,,C
경기지역본부,남사GS,000000000024005978,,,,73632,,C
경기지역본부,남사GS,000000000024005979,,,,73632,,C
경기지역본부,남사GS,000000000024005980,,,,73632,,C
경기지역본부,남사GS,000000000024005981,,,,73632,,C
경기지역본부,남사GS,000000000024005982,,,,73632,,C
경기지역본부,남사GS,000000000024005983,,,,73632,,C
경기지역본부,남사GS,000000000024005984,,,,73632,,C
경기지역본부,남사GS,000000000024005985,,,,73632,,C
경기지역본부,남사GS,000000000024005986,,,,73632,,C
경기지역본부,남사GS,000000000024005987,,,,73632,,C
경기지역본부,남사GS,000000000024005988,,,,73632,,C
경기지역본부,남사GS,000000000024005989,,,,73632,,C
경기지역본부,남사GS,000000000024005990,,,,73632,,C
경기지역본부,남사GS,000000000024005991,,,,73632,,C
경기지역본부,남사GS,000000000024005992,,,,73632,,C
경기지역본부,남사GS,000000000024005993,,,,73632,,C
경기지역본부,남사GS,000000000024005994,,,,73632,,C
경기지역본부,남사GS,000000000024005995,,,,73632,,C
경기지역본부,남사GS,000000000024005996,,,,73632,,C
경기지역본부,남사GS,000000000024005997,,,,73632,,C
대전충청지역본부,거창VS,000000000024006012,,,,66312,,C
대전충청지역본부,거창VS,000000000024006013,,,,66312,,C
대전충청지역본부,거창VS,000000000024006014,,,,66312,,C
대전충청지역본부,거창VS,000000000024006015,,,,66312,,C
대전충청지역본부,거창VS,000000000024006018,,,,67032,,C
대전충청지역본부,거창VS,000000000024006019,,,,67032,,C
대전충청지역본부,거창VS,000000000024006020,,,,67032,,C
대전충청지역본부,거창VS,000000000024006021,,,,67032,,C
대전충청지역본부,거창VS,000000000024006022,,,,67032,,C
대전충청지역본부,거창VS,000000000024006023,,,,67032,,C
대전충청지역본부,거창VS,000000000024006024,,,,67032,,C
대전충청지역본부,설천VS,000000000024006027,,,,41640,,C
대전충청지역본부,설천VS,000000000024006032,,,,46416,,C
대전충청지역본부,설천VS,000000000024006039,,,,67776,,C
대전충청지역본부,설천VS,000000000024006040,,,,67776,,C
대전충청지역본부,설천VS,000000000024006041,,,,67776,,C
대전충청지역본부,설천VS,000000000024006042,,,,67776,,C
대전충청지역본부,설천VS,000000000024006045,,,,67776,,C
대전충청지역본부,무풍BV,000000000024006055,,,,67776,,C
대전충청지역본부,고제VS,000000000024006069,,,,67776,,C
대전충청지역본부,고제VS,000000000024006070,,,,67776,,C
대전충청지역본부,고제VS,000000000024006071,,,,67776,,C
대전충청지역본부,고제VS,000000000024006074,,,,67776,,C
대전충청지역본부,서변BV,000000000024006084,,,,67776,,C
대전충청지역본부,남상BV,000000000024006094,,,,67776,,C
대전충청지역본부,함양VS,000000000024006102,,,,54576,,C
대전충청지역본부,함양VS,000000000024006108,,,,67776,,C
대전충청지역본부,함양VS,000000000024006109,,,,67776,,C
대전충청지역본부,함양VS,000000000024006110,,,,67776,,C
대전충청지역본부,함양VS,000000000024006111,,,,67776,,C
대전충청지역본부,함양VS,000000000024006114,,,,67776,,C
광주전남지역본부,곡성VS,000000000024006123,,,,44472,,C
광주전남지역본부,곡성VS,000000000024006131,,,,65808,,C
광주전남지역본부,곡성VS,000000000024006132,,,,65808,,C
광주전남지역본부,곡성VS,000000000024006133,,,,65808,,C
광주전남지역본부,곡성VS,000000000024006134,,,,65808,,C
광주전남지역본부,곡성VS,000000000024006138,,,,65808,,C
광주전남지역본부,곡성VS,000000000024006139,,,,65808,,C
광주전남지역본부,곡성VS,000000000024006140,,,,65808,,C
광주전남지역본부,곡성VS,000000000024006141,,,,65808,,C
광주전남지역본부,곡성VS,000000000024006142,,,,65808,,C
전북지역본부,남원VS,000000000024006159,,,,65808,,C
전북지역본부,남원VS,000000000024006160,,,,65808,,C
전북지역본부,남원VS,000000000024006161,,,,65808,,C
전북지역본부,남원VS,000000000024006162,,,,65808,,C
전북지역본부,남원VS,000000000024006166,,,,65808,,C
전북지역본부,남원VS,000000000024006167,,,,65808,,C
전북지역본부,남원VS,000000000024006168,,,,65808,,C
전북지역본부,남원VS,000000000024006169,,,,65808,,C
전북지역본부,남원VS,000000000024006170,,,,65808,,C
광주전남지역본부,순창VS,000000000024006178,,,,78264,,C
광주전남지역본부,순창VS,000000000024006179,,,,78264,,C
광주전남지역본부,순창VS,000000000024006182,,,,78264,,C
광주전남지역본부,순창VS,000000000024006183,,,,78264,,C
광주전남지역본부,순창VS,000000000024006184,,,,78264,,C
광주전남지역본부,순창VS,000000000024006185,,,,78264,,C
인천지역본부,청라GS,000000000024006189,,,,24768,,C
인천지역본부,청라GS,000000000024006192,,,,18792,,C
인천지역본부,청라GS,000000000024006194,오동작/계기불량/작동불량,부품/자재 불량,직접입력,4594,199,F
인천지역본부,청라GS,000000000024006194,직접입력,직접입력,직접입력,248,245,F
인천지역본부,청라GS,000000000024006194,직접입력,직접입력,밀봉/조임 작업,203,316,F
인천지역본부,청라GS,000000000024006194,진동/소음,노후/장기사용,부품/자재 교체,3726,293,F
인천지역본부,청라GS,000000000024006194,경보(Alarm)/차압발생,부품/자재 불량,직접입력,479,350,F
인천지역본부,청라GS,000000000024006194,오동작/계기불량/작동불량,직접입력,직접입력,166,545,F
인천지역본부,청라GS,000000000024006194,과열/발열/열화/과부하 ,온도변화/열팽창 ,직접입력,8516,564,F
인천지역본부,청라GS,000000000024006194,,,,8712,,C
인천지역본부,청라GS,000000000024006195,,,,21000,,C
인천지역본부,청라GS,000000000024006196,,,,23808,,C
인천지역본부,청라GS,000000000024006200,,,,71400,,C
경기지역본부,오성GS,000000000024006250,직접입력,직접입력,보강/개조/추가설치,17989,218,F
경기지역본부,오성GS,000000000024006250,,,,5088,,C
경기지역본부,오성GS,000000000024006254,,,,67752,,C
경기지역본부,오성GS,000000000024006255,,,,67752,,C
경기지역본부,오성GS,000000000024006256,,,,67752,,C
전북지역본부,부안VS,000000000024006261,,,,2784,,C
전북지역본부,부안VS,000000000024006272,,,,65592,,C
전북지역본부,부안VS,000000000024006273,,,,65592,,C
전북지역본부,부안VS,000000000024006274,,,,65592,,C
전북지역본부,부안VS,000000000024006278,,,,65592,,C
전북지역본부,부안VS,000000000024006279,,,,65592,,C
전북지역본부,부안VS,000000000024006280,,,,65592,,C
전북지역본부,부안VS,000000000024006281,,,,65592,,C
전북지역본부,부안VS,000000000024006282,,,,65592,,C
전북지역본부,부안VS,000000000024006283,,,,65592,,C
전북지역본부,부안VS,000000000024006284,,,,65592,,C
전북지역본부,김제GS,000000000024006285,,,,65592,,C
광주전남지역본부,영암GS,000000000024006307,,,,65088,,C
광주전남지역본부,영암GS,000000000024006309,,,,65088,,C
광주전남지역본부,영암GS,000000000024006310,,,,65088,,C
광주전남지역본부,영암GS,000000000024006311,,,,65088,,C
광주전남지역본부,영암GS,000000000024006312,,,,65088,,C
광주전남지역본부,영암GS,000000000024006316,,,,65088,,C
광주전남지역본부,영암GS,000000000024006317,,,,65088,,C
