플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_24,Column_25,Column_26-T,Column_27,Column_28
평택기지본부,저장부문 18탱크,000000000014027313,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000014027314,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000014027315,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000014027316,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000014027317,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000014027318,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000014027319,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000014027320,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000014027321,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 BOG 압축기,000000000014027601,,,,71352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 BOG 압축기,000000000014027602,,,,68976,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000014027603,,,,68976,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000014027604,,,,68976,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000014027605,,,,68976,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000014027606,,,,68976,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029577,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029578,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029579,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029580,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029581,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029582,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029583,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029584,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029587,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029590,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029591,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029592,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029593,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029594,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029595,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029596,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029597,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029598,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029599,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029600,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029601,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029602,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014029603,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029671,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029672,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029673,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029674,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029675,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029676,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029677,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029678,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029679,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029680,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029681,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029682,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029683,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029684,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029685,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029686,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029687,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029688,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029689,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029690,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029691,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029692,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029693,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029694,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029695,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029696,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029697,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029698,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029699,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029700,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029701,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029702,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029703,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029704,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029705,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029706,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029707,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029708,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029709,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029710,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029711,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029712,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014029713,,,,77808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029880,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029898,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029899,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029900,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029901,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029902,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029903,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029904,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029905,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029906,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029907,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029908,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029909,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029910,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029911,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029912,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029913,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029914,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029915,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029916,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029917,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029918,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029919,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029920,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029935,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029936,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029937,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029938,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029939,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029940,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029941,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029942,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029943,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029944,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029945,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029946,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029947,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029948,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029949,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029950,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029951,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000014029952,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030834,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030839,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030840,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030841,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030842,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030843,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030844,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030845,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030846,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030847,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030848,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030849,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030850,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030851,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030852,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030853,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030854,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030855,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030856,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030857,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030858,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030859,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030860,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030875,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030876,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030877,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030878,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030879,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030880,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030881,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030882,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030883,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030884,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030885,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030886,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030887,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030888,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030889,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000014030890,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031191,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031209,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031210,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031211,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031212,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031213,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031214,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031215,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031216,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031217,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031218,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031219,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031220,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031221,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031222,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031223,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031224,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031225,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031226,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031227,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031228,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031229,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031230,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031231,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031246,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031247,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031248,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031249,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031250,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031251,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031252,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031253,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031254,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031255,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031256,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031257,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031258,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031259,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031260,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031261,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031262,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000014031263,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,2공장 2차펌프,000000000014033794,,,,86808,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,2공장 2차펌프,000000000014033812,,,,86808,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014033837,,,,86088,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014033839,,,,86088,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014033840,,,,86088,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014033841,,,,86088,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014033842,,,,86088,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014033843,,,,86088,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014033844,,,,86088,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014034319,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014034322,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014034323,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014034324,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014034325,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014034326,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000014034327,,,,78792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034823,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034824,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034825,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034826,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034827,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034829,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034830,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034831,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034832,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034833,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034834,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034835,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034836,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034837,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014034838,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051554,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051556,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051559,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051561,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051564,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051566,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051569,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051571,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051574,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051576,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000014051769,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000014051770,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000014051771,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051889,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000014051891,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052010,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052011,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052012,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052049,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052050,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052051,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052052,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052075,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052076,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052077,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052240,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
