플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_25
평택기지본부,저장부문 17탱크,000000000034010616,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010617,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010618,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010619,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010620,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010621,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010622,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010623,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010624,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010625,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010626,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010627,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010630,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 17탱크,000000000034010631,,,,84168,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010686,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010687,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010688,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010689,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010690,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010691,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010692,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010693,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010694,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010695,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010696,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010697,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010698,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010699,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010700,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010701,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010702,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010703,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010706,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 18탱크,000000000034010707,,,,79032,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010762,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010763,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010764,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010765,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010766,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010767,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010768,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010769,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010770,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010771,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010772,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010773,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010774,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010775,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010776,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010777,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010778,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010779,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010782,경보(Alarm)/차압발생,절연/접지 불량,밀봉/조임 작업,9034,359,F,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010782,,,,69024,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 19탱크,000000000034010783,,,,78216,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010787,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010813,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010814,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010815,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010816,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010817,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010843,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010844,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010845,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010846,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010847,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010873,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010874,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010875,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010876,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034010877,,,,83040,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010887,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010888,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010889,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010890,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010891,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010896,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010897,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010898,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010899,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010900,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010901,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010902,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010903,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010904,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010905,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010906,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010907,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010908,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010909,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010910,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010911,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010913,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010914,,,,92592,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010919,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,82910,2346,F,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010919,,,,10728,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010920,정지(Trip)/기동불량/전원불량,단선/단락/오결선 ,분해점검,75009,3863,F,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010920,,,,18624,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010923,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010924,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010925,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010926,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010927,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010928,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010929,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010930,오동작/계기불량/작동불량,이물질 ,청소/윤활/코팅 작업,53847,619,F,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010930,,,,20880,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010931,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010932,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010940,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010941,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010942,오동작/계기불량/작동불량,직접입력,직접입력,56029,6067,F,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010942,,,,18888,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010943,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010944,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010945,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010946,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010947,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010948,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034010949,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034010960,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034010961,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034010962,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034010963,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034010964,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034010965,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034010966,,,,75072,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010973,,,,75120,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010974,,,,75120,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010976,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,24260,2200,F,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010976,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,6119,1761,F,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010976,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,345,2067,F,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010976,,,,43320,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010977,,,,75120,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010978,,,,75120,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010979,,,,75120,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010980,,,,75120,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015788,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015789,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,46214,1222,F,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015789,,,,27792,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015790,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015791,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015792,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015793,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015794,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015795,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015796,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015861,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015868,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015869,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015870,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015871,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015872,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015873,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015874,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015875,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015876,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015877,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015878,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015879,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015880,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015881,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015882,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015883,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015884,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015885,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015886,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015887,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015888,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015889,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015890,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015891,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015892,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015893,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015894,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015903,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015904,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015905,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015906,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015907,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016020,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016021,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016022,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016024,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016025,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016026,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016027,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016028,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016029,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016030,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016031,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016032,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016033,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016034,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016035,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016036,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016037,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016038,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016039,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016040,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016041,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016042,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016043,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016044,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016045,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016046,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016047,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016048,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016049,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,16905,1368,F,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016049,,,,58752,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016050,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016051,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016052,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016053,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016054,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016055,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016056,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016057,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016058,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016059,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016060,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016061,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016062,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016063,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016064,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016065,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016066,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016067,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016068,,,,75816,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016473,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016474,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016475,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016476,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016477,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016478,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016479,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016480,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016481,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016482,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016483,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016484,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016485,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016486,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016487,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016488,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016489,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016490,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016493,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016494,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016550,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016551,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016552,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016553,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016554,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016555,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016556,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016557,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016558,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016559,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016560,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016561,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016562,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016563,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016564,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016565,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016566,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016567,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016569,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016570,,,,74352,*,C,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021617,,,,56064,*,C,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021618,,,,56064,*,C,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021619,,,,56064,*,C,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021620,,,,56064,*,C,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021621,,,,56064,*,C,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021622,,,,56064,*,C,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021623,,,,56064,*,C,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021624,,,,56064,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022020,,,,47304,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022021,,,,47304,*,C,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022024,,,,47304,*,C,,,,,,,,,,,,,,,
